StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q6,Q7,Q8,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q14,Q16,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q21_1,Q22_1,Q23_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q26_1,Q27_1,Q28_1,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q31_1,Q32_1,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q38_1,Q39_1,Q40,Q41,Q42,Q43,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q46_1,Q47_1,Q48_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50,Q50_3_TEXT,Q51,Q52,Q53_First Click,Q53_Last Click,Q53_Page Submit,Q53_Click Count,Q55,Q56,Q57,Q58,Q59,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Random ID,ID
2024-01-31 11:28:09,2024-01-31 11:46:35,IP Address,100,1105,True,2024-01-31 11:46:36,R_8gFQf2G5V2hTcdi,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,None of the above.,A programme at the Business School.,0,12.316,12.316,23.591,1,Slightly agree,Mostly agree,Slightly agree,5.009,5.009,12.733,1,Neutral,Slightly disagree,Slightly disagree,5.93,5.93,10.207,1,Slightly agree,Neutral,Slightly disagree,Slightly agree,Slightly agree,Neutral,Slightly agree,Slightly agree,Slightly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.413,5.413,11.866,1,4,7,5,4.779,4.779,7.042,1,Female,,21,China,,,,,S,W,16,B,D,6.327,6.327,43.325,1,43354,
2024-01-31 11:28:07,2024-01-31 11:46:42,IP Address,100,1115,True,2024-01-31 11:46:43,R_8rIbJGAVl8bZhUd,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,None of the above.,At least one of my parents has experience as a self-employed person.,A programme at the Business School.,3 or more,7.212,28.747,31.069,3,Totally agree,Totally agree,Neutral,8.716,8.716,10.586,1,Slightly agree,Slightly disagree,Mostly agree,2.351,8.59,9.891,2,Mostly agree,Totally agree,Totally agree,Totally agree,Neutral,Slightly agree,Totally agree,Mostly agree,Totally agree,About once each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,11.081,11.081,12.79,1,5,7,6,9.525,9.525,10.9,1,Female,,21,China,,,,,R,X,01,L,F,11.101,11.101,50.963,1,51415,
2024-01-31 11:30:17,2024-01-31 11:46:44,IP Address,100,987,True,2024-01-31 11:46:45,R_667Dr8G83o9rB61,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",Do not use my anonymised activity in the study.,,0,0,8.104,0,None of the above.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,2,44.833,50.942,58.91,3,Slightly agree,Slightly agree,Neutral,4.312,4.312,6.736,1,Mostly disagree,Mostly disagree,Neutral,5.124,10.676,12.532,2,Mostly agree,Slightly agree,Slightly agree,Slightly agree,Mostly disagree,Neutral,Slightly agree,Slightly agree,Slightly disagree,Twice or three times a month.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,12.535,12.535,13.857,1,5,7,5,7.182,9.916,30.645,2,Female,,21,China,,,,,Y,T,04,M,N,12.918,12.918,120.203,1,56642,
2024-01-31 11:31:04,2024-01-31 11:47:03,IP Address,100,959,True,2024-01-31 11:47:04,R_8iFUOzPJzK0ROwx,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,13.64,0,None of the above.,At least one of my parents has experience as a self-employed person.,Mathematics and Business.,0,16.425,16.425,19.498,1,Neutral,Neutral,Slightly agree,10.413,13.986,14.879,2,Slightly agree,Neutral,Mostly agree,8.144,8.144,10.632,1,Slightly agree,Mostly agree,Mostly agree,Slightly agree,Neutral,Slightly agree,Mostly agree,Mostly agree,Neutral,Several times each week.,I use Generative AI quite often for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,5.854,6.895,8.271,2,7,7,7,6.536,6.536,7.385,1,Female,,23,China,,,,,C,G,19,L,O,4.416,11.14,90.652,3,10663,
2024-01-31 11:28:29,2024-01-31 11:47:04,IP Address,100,1115,True,2024-01-31 11:47:05,R_4OpoiMYQYKMNMTr,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a self-employed person.,At least one of my parents has experience as a self-employed person.,Mathematics and Business.,0,2.164,24.912,25.635,6,Slightly agree,Mostly agree,Mostly agree,11.459,12.238,12.854,2,Slightly agree,Mostly agree,Totally agree,1.7,9.944,10.846,3,Neutral,Neutral,Neutral,Slightly agree,Neutral,Neutral,Slightly agree,Slightly agree,Neutral,Several times each week.,I have never used Generative AI for this type of purpose.,I have never used Generative AI for this type of purpose.,I use Generative AI quite often for this type of purpose.,6.937,15.504,18.596,3,5,7,7,2.029,21.994,22.38,4,Female,,21,China,,,,,X,N,05,J,A,1.137,16.905,51.839,8,66950,
2024-01-31 11:29:34,2024-01-31 11:47:08,IP Address,100,1053,True,2024-01-31 11:47:09,R_34P10FIcBvPnJZv,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,0,0,22.047,0,None of the above.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,0,10.56,10.56,18.412,1,Slightly disagree,Slightly disagree,Neutral,63.27,65.626,66.789,2,Slightly agree,Slightly disagree,Neutral,4.391,4.391,5.492,1,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,4.95,4.95,8.269,1,5,6,6,7.132,9.146,9.798,2,Female,,21,China,,,,,Y,Z,22,B,J,9.95,9.95,71.154,1,50734,
2024-01-31 11:30:45,2024-01-31 11:47:11,IP Address,100,985,True,2024-01-31 11:47:11,R_3msipizQvRAFzod,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,1.558,1.558,10.833,1,None of the above.,None of the above.,Mathematics and Business.,1,1.509,40.616,43.717,5,Mostly agree,Mostly agree,Neutral,1.852,7.484,8.574,3,Mostly agree,Slightly disagree,Slightly agree,2.98,5.511,7.312,3,Slightly agree,Totally agree,Totally agree,Slightly agree,Slightly agree,Neutral,Slightly disagree,Neutral,Neutral,Once or more each day.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,3.201,12.169,16.756,2,6,7,4,1.126,8.482,10.023,2,Female,,20,China,,,,,Z,L,29,J,J,5.065,25.241,72.547,3,78015,
2024-01-31 11:32:06,2024-01-31 11:47:32,IP Address,100,925,True,2024-01-31 11:47:33,R_301abylvO2KxSNP,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,2.088,2.088,2.103,1,None of the above.,None of the above.,Mathematics / Mathematics and Statistics / Applied Mathematics.,0,11.908,14.817,40.653,2,Totally disagree,Mostly disagree,Totally disagree,3.879,3.879,4.964,1,Slightly agree,Neutral,Mostly agree,4.543,4.543,5.178,1,Slightly agree,Neutral,Neutral,Slightly agree,Slightly disagree,Neutral,Neutral,Slightly agree,Neutral,Several times each week.,I have never used Generative AI for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,3.386,6.288,8.025,2,4,7,4,6.08,8.546,9.613,2,Female,,23,China,,,,,X,Z,25,Z,N,10.247,10.247,153.164,1,44117,
2024-01-31 11:42:36,2024-01-31 11:48:05,IP Address,100,328,True,2024-01-31 11:48:05,R_61bnwNXdRN9OvrC,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,I do not want to be contacted.,1.093,1.093,2.301,1,None of the above.,At least one of my parents has experience as business owner.,A programme at the Business School.,2,1.588,2.865,3.268,2,Mostly agree,Mostly agree,Slightly agree,1.908,1.908,2.4,1,Slightly agree,Neutral,Mostly agree,3.604,3.604,4.317,1,Mostly agree,Totally agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Mostly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,I have used Generative AI occasionally for this type of purpose.,2.145,3.37,4.455,2,6,7,5,2.349,5.31,5.789,3,Female,,20,China,,,,,M,C,19,Y,A,1.636,1.636,149.849,1,33527,
2024-01-31 11:44:40,2024-01-31 11:50:28,IP Address,100,348,True,2024-01-31 11:50:29,R_7C6UmaCMyiXKo2B,anonymous,EN,"I confirm that I have read and understood the participant information for the study.,I have been given the opportunity to consider the information provided, ask questions and have had these questions answered to my satisfaction.,I understand that my participation is voluntary and that I can ask to withdraw at any time without giving a reason and without my rights being affected.",I am ok with the use of my anonymised activity in the study.,"It is ok to contact me for interviews. ",,,,,I have experience as a self-employed person.,At least one of my parents has experience as entrepreneur.,A programme at the Business School.,1,14.291,14.291,15.876,1,Totally agree,Mostly agree,Slightly agree,2.874,2.874,3.852,1,Totally agree,Mostly agree,Totally agree,1.693,1.693,2.47,1,Totally agree,Totally agree,Totally agree,Totally agree,Slightly agree,Totally agree,Mostly agree,Totally agree,Slightly agree,Several times each week.,I have used Generative AI occasionally for this type of purpose.,I use Generative AI quite often for this type of purpose.,I use Generative AI quite often for this type of purpose.,2.941,2.941,4.35,1,7,7,7,1.598,1.598,2.441,1,Female,,21,China,,,,,A,E,04,H,F,6.423,6.423,30.185,1,77995,
